"gene_symbol","Interneurons_pr","Oligodendrocytes_pr","Medium.spiny.neurons_pr","Endothelial.cells_pr","Astrocytes_pr","Excitatory.neurons_pr","Microglia_pr","OPCs_pr"
"0610012G03Rik",470.205258426144,327.556284017928,239.694375570069,303.351465252403,172.489763220723,365.935486592046,1272.15971157806,271.202848694073
"1700037H04Rik",1506.01337844115,739.207511703799,1893.37102061055,656.120582914874,243.267057922354,997.377909411356,1821.41694295856,927.457640913497
"2210016F16Rik",1445.60636602242,1493.41951495681,540.281063073989,2936.92633695794,1114.09263041091,673.9639956,13213.5664324531,1840.57332708336
"2310061I04Rik",1233.42021164856,378.496384849512,592.04237694289,244.510127976324,438.17538462253,854.501042944417,862.722819221831,629.88439208293
"2410002F23Rik",180.708395268833,167.906195713081,154.686567242809,86.1064710354011,68.6193295165228,159.417985778225,391.963411814185,241.730034405488
"2810408A11Rik",719.157816844099,1342.87845205056,428.482125195028,0.017257749,6855.389979,690.422735447244,2211.47304387673,7309.37490326504
"2900026A02Rik",281.537418444698,192.112837210469,419.482633384629,995.045339097055,161.979607549124,1263.6464669684,911.844937978504,102.157360341799
"5031439G07Rik",850.993221679781,2258.41661817861,447.562830124282,186.223282313093,475.123426082781,736.4157158,532.163888125915,515.39304805362
"5730455P16Rik",541.912536131413,436.822533692993,362.385688068156,339.193182107451,304.696418941883,505.321949,1229.20362755192,435.144073531263
"A2m",1012.58647936073,0.000956965,194.37203576519,4435.65667643747,9727.71493052026,22.3400548815394,2023.64432111167,0.005423736
"Aaas",159.680524768672,191.669784772475,85.1599333694788,97.643788279042,54.2215476557553,133.096361698839,349.543819088632,215.70565435443
"Aacs",3732.66077999834,2019.54136142599,1133.64137415453,1535.39168567141,2937.29043646938,4599.56441291441,2644.3077,1145.1678657425
"Aagab",324.522977203396,201.467647760478,261.73892145418,330.544746795225,81.85483883,415.191733314231,1848.57351661792,211.741669760752
"Aak1",7544.80776699707,1719.09497168813,4644.1563867889,1747.92088294908,1655.03034227732,6348.84306718023,4608.228260688,2435.95728767295
"Aamdc",887.306846153692,1529.9816901348,841.799632532792,1795.22826743481,1233.16117369984,651.8685503,2314.78481274693,1974.55100666208
"Aamp",1366.44180029276,979.911445487253,832.212546945242,721.183872770259,952.697334229649,842.0026956,3302.25906924696,916.624261075885
"Aar2",993.994316686389,1043.23258277436,612.060820258887,690.544196696135,443.964824274408,729.1532406,2827.79884428103,810.819288467496
"Aars2",839.2551036193,275.667330416536,419.391965143682,336.6790574,183.747962196479,759.6133557,813.429488352301,248.78770453804
"Aarsd1",2857.05202065207,1516.05514455481,2335.76384674808,1124.39764984708,812.921278265251,2473.85237097327,2587.64735668661,2169.55352506926
"Aasdhppt",984.688950964556,770.534369829221,973.175755857243,757.67210858014,452.1921602053,847.964027402143,1580.9523027483,842.609087273881
"Aass",95.8339470141423,291.291349173446,0.001934162,2296.97329776634,17704.1571177076,36.8895877383711,0.006166196,0.007249569
"Aatk",366.171363601197,3756.37790747055,175.943911274881,227.197331460953,264.15270845228,347.28930369159,334.500605194885,597.0122006
"Abat",39107.6949368892,9294.64641839822,54755.3719610918,20758.101666182,19792.14472,10771.2083702965,12306.4074855809,12983.4347559257
"Abca1",415.219866356939,1747.4044201442,202.053895246765,2245.897941,3373.38574807578,172.827034185865,12973.2614661228,3609.55995948995
"Abca13",1586.61996927404,0.004772026,1121.8446530839,0.038484399,1182.81285311367,1482.30224167688,32808.0376909245,0.0270461367444
"Abca17",191.518635097954,417.024358904337,388.62857111461,70.8285375150188,173.629810884318,1031.18600152761,1830.14552983597,0.002540552
"Abca2",1347.93237646891,5686.31653984323,636.48658118516,474.68419362491,628.773714970584,1001.23789151858,1121.25010892661,822.3834626
"Abca3",1112.91743382994,524.837838624357,592.419717055018,536.797043585882,332.423026588325,879.576408113141,2106.8620832464,781.287756668168
"Abca5",2601.23359741939,758.357312253197,818.558535041732,884.216082593275,895.987676391882,1716.43305095627,714.759984432065,1116.30673221244
"Abca7",529.119252966466,226.496164051064,63.7595722683583,330.604690832608,113.410254546618,485.15203556154,1113.11453854245,406.30185451811
"Abca8a",27.9537846044721,3633.6624701793,14.1270386116222,675.070649853774,118.06075897488,49.16722122,170.492806136247,27.624116061896
"Abca8b",114.01463128145,161.693594968814,77.8229790670914,45.9774224959783,16.1954330305134,97.3887744345309,43.2076590354967,124.679334670384
"Abcb10",238.440770125977,417.323754305482,74.4998628862675,194.65067503874,197.001435889831,147.995615323936,348.352360367819,100.231256544801
"Abcb1a",164.545183034666,335.715863871608,62.0401264618662,61721.9277585939,375.287257606608,41.3397619959793,1732.88838109606,134.923706660712
"Abcb1b",1416.77494194451,737.749722635564,324.415521445315,553.045903017262,1365.44114197619,1311.31906005419,30980.7203885843,3374.62798358555
"Abcb6",323.161846963311,102.1727346896,349.263840941127,102.687337569655,118.418707558688,379.044663901529,246.913227196183,110.074816020787
"Abcb7",4002.381281,4423.278482,3529.35928488397,4311.577706,2525.14080287352,3031.50193223485,12868.552857613,4525.41117933412
"Abcb8",1789.05796196858,3647.94164487765,2001.57480304471,576.907281121816,1493.25085081491,1633.92380129432,1837.94163462117,1873.3329482447
"Abcb9",994.127330873513,144.688842360421,1141.02958680264,238.145947400405,616.85376495473,952.31198655129,466.619340761991,38.0998831134266
"Abcc1",11.0084868445591,9.32482343690932,10.9417666761926,6.04327805516508,5.54374053777342,11.8893960243378,28.9041013286976,17.5263352496591
"Abcc4",117.781694415807,98.9192845323861,306.694235941673,2727.62856630091,313.611560569399,329.107745439352,824.119284719494,464.035819977328
"Abcc8",293.859575757075,29.2745520328339,241.40698533114,57.0900197304994,10.7718126986348,533.042961555996,80.210062471549,19.1275842310531
"Abcd2",558.741979667074,119.294588751973,323.397451889246,184.443831276993,1137.20455999808,271.742817980427,6541.64872553248,34.4963348529822
"Abcd3",2210.43449105598,1378.83651564663,1715.37209747069,4338.17955001485,2909.41644862201,1590.73549982478,5500.528462,3336.27993501235
"Abce1",6571.38770043579,4477.79139486842,5661.80997672739,4280.74059535815,2750.71309443679,6416.35108229298,19125.516074279,6246.42618493365
"Abcf1",3296.98748455718,3199.92039187375,2666.23374986997,3972.43690887726,1829.80472769652,3269.47226933698,9499.43621884589,2869.228863
"Abcf2",2069.54772613764,1566.263218752,1773.70414993418,1680.56774939491,916.639710756999,1763.30959815934,5249.79332809756,2022.57637343443
"Abcf3",3144.56934865156,1818.53537510383,1709.54161862486,2507.40314422609,885.352616650024,2521.52207087351,6139.56759716099,1998.47924021209
"Abcg1",271.37793784152,915.122354693356,375.484562586199,144.55728882538,26.2146321832318,241.375685784303,1411.46862496293,680.898050172329
"Abcg2",318.829146868599,435.090205784689,53.9070004443667,13736.1719899869,56.9045888947556,489.405979574533,3751.7266556206,2301.08155418122
"Abcg4",207.065538401754,20.1508676737402,72.7779444416581,28.5525029682126,32.6247010817004,108.017910461605,16.689302917598,55.8226212366392
"Abhd10",4091.076481,3604.69736720004,3372.63415303202,1589.34636329819,4012.04431693067,3712.85521055357,9137.713187,4966.36680462034
"Abhd11",2344.36794409853,1544.05164824491,1112.5642117145,1620.35587618938,1811.76237854547,1729.60593786095,3562.55068927353,1588.47471031286
"Abhd12",4003.8906840038,3322.59967055881,2915.77836159165,2014.30515687686,2163.52893584301,3490.07275244154,56383.101969134,6380.72468871519
"Abhd14b",2181.88627539445,2210.29178887027,668.187171,2080.95012960424,4254.73301727955,1267.40771146994,1696.36010857026,499.902728392488
"Abhd16a",3451.24440152053,3199.97015037745,1947.92862820917,3361.23552575013,1858.85710812888,3330.52794094481,5953.61281939176,3629.60248482014
"Abhd17a",701.2896041,868.507828367688,497.92376104164,1259.79173268181,419.987080110208,735.795222806377,1501.89781741235,808.8698277
"Abhd17b",277.268525417857,1913.16552055228,147.734053227494,263.045232298984,265.6775688,214.952997867501,581.81733918033,1477.14766635216
"Abhd17c",361.770727987422,169.608503716547,245.946419502229,365.225027674318,84.3140631520016,323.43627004209,2173.4632342054,329.5343502
"Abhd3",597.7093889,490.364865643355,336.054612047529,234.325479208037,2341.36932919821,342.323076074362,545.9247062,1079.90121002628
"Abhd4",301.022176537992,576.0656563037,224.900610662872,388.688984907079,471.448280216956,189.234331699716,1468.97208103337,297.9748822
"Abhd6",2007.1168289819,832.5343949,1028.36737345995,806.300507728305,1400.60045750764,1607.83422544842,7138.13522530886,1552.03777579439
"Abhd8",49.3107649217051,17.4376080168672,33.4876561517665,19.1690446209921,18.7216965393619,45.3735746910863,49.6266694510905,17.1724458126333
"Abi1",1627.07648578448,1924.35861963766,2164.31983490072,1926.65677563475,2907.2806433796,1595.96722953671,11575.75087,2365.005166
"Abi2",3714.50764878395,1879.78934721619,4882.55910145739,2657.78846722207,1302.14567885244,5313.63283820107,4097.854771,2863.88527969344
"Abl1",98.6792754088003,530.054566688098,95.31247946,222.992188817668,58.6284745545094,84.4677307966248,870.891979447139,118.769480500493
"Abl2",716.207319718073,536.7204917,1021.65118948486,496.438236,556.254777857215,921.3563656,2564.63822770344,681.7141754663
"Ablim1",9905.49661421089,774.760234475758,3089.51552408373,17118.4959747943,3522.97139435736,10346.6023202998,7972.73993789303,836.41729767032
"Ablim2",1243.56658564112,2354.36689792875,3664.5682601447,356.268309092102,130.645059475806,1886.60648286242,378.643775229796,432.837464079443
"Ablim3",1834.67511329631,100.438538635963,466.032547213546,649.160641355382,6.08198759788221,998.477249058921,84.97732165,280.431590537241
"Abr",7714.18113897097,1013.78940799033,4643.82211642133,3009.29287682758,8091.19517706499,7897.01437477449,10200.9849434145,2431.43717553423
"Abraxas2",2666.67215021297,1849.87725996698,1975.8191245734,2288.72377179255,1173.41467229526,2415.64271315248,8413.09166239233,2011.2193151558
"Abtb2",16.6069809148355,35.22318335,0.289789568280391,25.7731055912479,27.644462106042,1.27413233324594,5.43359570323718,235.755626845606
"Acaa1a",3789.80402865179,6953.19305652101,3204.98557049681,2211.09199303203,2865.88522529769,3838.30953665863,7099.54405362578,3585.19272799369
"Acaa2",13881.6793497825,4770.42663129785,7791.00222147269,79555.33657,35075.14021,4282.54399578174,50497.0730434261,2863.50400058295
"Acaca",4795.87178208081,13626.9465257781,2175.58131331099,2054.63112653391,3490.84007496616,4339.267396,15714.6668761822,4290.08163925329
"Acacb",344.603645249722,158.654275993741,429.906954461229,6928.455327,5108.01278202294,244.423520754303,0.002506321,1964.1982937597
"Acad11",85.825707049455,57.2130433139407,68.5909860570634,31.9005291974446,43.9956794294662,81.9485753723876,128.917038774871,29.73853575392
"Acad12",656.543710158273,1319.2523721096,163.410582177314,1296.28830580758,1754.64591435047,683.971997824408,10169.1522013686,1320.07415056196
"Acad8",3599.61854275842,3792.73580883666,3124.16677793936,3474.36000694849,2220.9411542186,2798.23137216025,11861.0529986475,3987.50361856035
"Acad9",9910.18472882105,5278.87357455515,4187.56470196014,3808.06771882024,4637.72109691737,8082.91598886376,12549.298966974,8985.40493899716
"Acadl",6811.51371682964,29477.4762293368,1472.95747514893,32981.5219312472,23041.48840054,1188.40547353718,45421.0591766654,16550.9834400179
"Acadm",5059.71897393204,5239.94951877491,3007.10427974254,8906.388455,5563.35957251831,3338.82938806331,26551.9941528118,5217.451163
"Acads",2158.50670421012,1979.4497703687,1048.50466132292,4483.96520621468,6510.24747679054,1178.10877905752,38540.8065177031,5934.19984465689
"Acadsb",7619.58098905547,3447.8386213344,2535.02495304789,3701.93379592029,3151.35843622496,4319.63662008906,6234.51635238783,4529.44909945691
"Acadvl",9876.00057800239,4246.9527302756,2777.49980948254,4396.82358013226,2746.66599416424,5528.20526793049,8347.40632676077,3435.36129475351
"Acan",17251.8666515062,800.82518462979,1304.77595230674,0.0161950328112544,1653.50666188495,1171.035315,3006.41948328467,85384.8749426059
"Acap2",2169.44355124918,2509.97556879995,3212.12890887712,1739.02941606967,1100.73684615067,3226.0687709261,7674.427459,1144.8793752857
"Acap3",1080.00700498541,1054.72775426729,1043.04125560011,1038.40686766266,509.9699227,1722.50928073108,706.352907567632,4132.981498
"Acat1",23982.4243980963,9653.071566,14987.1855668435,9823.1171616032,9293.61890846554,16156.5790259421,19688.3819568445,10310.522120152
"Acat2",3845.58495635609,3668.50728803295,3560.96723746865,3203.44020680444,4924.64185622115,5016.74247610263,4866.31633423064,2383.75956307389
"Acat3",9.51321470325719,22.483381496042,11.1252644955674,46.3830141147915,616.350922214759,7.3905097118167,26.0565856122284,7.28365508378398
"Acbd3",2685.13821157716,2240.93278561599,1309.82090709193,3400.158588,1609.4869275019,2088.04692144393,11475.3961472952,2726.41613273706
"Acbd5",1599.66372703901,1411.76329439278,1029.13653249236,1184.15645347075,984.671791578295,960.793822969993,4315.33828322151,1433.43316964004
"Acbd6",3566.60218051356,1863.11362380347,2786.10564737257,2078.95656721735,1093.18478642133,3050.85803008177,6579.31713626671,2128.812448
"Acbd7",180.259110668861,0.001067537,263.52151996531,0.008609241,0.003446569,231.016090295472,3433.4072119655,0.006050418
"Ace",5422.3009562292,429.920421146374,2772.16269824375,20693.8331437227,201.919593984048,1415.38111470098,2223.56207777762,1827.17879675311
"Ace2",0.000264347,70.1129722804764,8.391527570648,3187.63329121052,0.000459907,4.70582073011832e-05,0.00068671,0.000807362
"Ache",2559.61968646295,222.852761796513,710.534114807314,346.211758957651,114.757409912555,1030.45620235658,1952.79501737531,1827.1644981927
"Acin1",5035.64823837514,4175.34290084151,3334.25170709754,3794.21362587655,2679.48480679377,4857.95350482471,14136.9522344294,5202.541315
"Acly",8070.59441034544,9522.3749423079,5866.74253648613,9397.59031067309,14474.1862978368,10594.3371208845,41612.3308273869,11985.8311521787
"Aco1",11293.0813165317,9771.338982,5802.02963336449,3435.02441707207,8596.164032,8687.8715258059,27811.6003704226,13660.4334015057
"Aco2",28513.6049460893,13897.5350995646,23060.3275382214,17295.8136591898,20083.3429259498,22625.9621852177,25007.9777220593,11266.1404371717
"Acot1",104.198833022041,2539.304933,113.028725770551,395.606791631888,2687.90255534052,344.59891414397,1052.53040021031,1826.07090492474
"Acot11",1569.48593936498,5701.512716927,548.749967053301,11348.6482943651,100246.784286054,1115.49933854241,8556.16296755315,1893.43196975802
"Acot13",7539.942115,4875.12830529039,4020.86084844204,8005.35133348768,5702.27725159178,5092.74917255819,20865.1114514596,4577.4864977839
"Acot2",1977.81734022739,8804.76740631055,1008.0592896529,8016.41422730982,6221.99552579088,3561.756177,8042.3322792727,9826.966633
"Acot7",19979.0070639403,15667.1541371546,9321.913342,8794.54241330974,5393.33580773629,14292.6986858378,14650.2452318433,9176.63815932073
"Acot8",435.698223013783,368.572916321807,306.801976163601,271.486973789778,207.941953616462,353.8232768,886.181662351789,305.161281642929
"Acot9",9198.09840643923,9573.86837754216,4730.63526633448,9800.042493,4926.91819122966,8734.93299982115,31468.6791998566,11649.0708474111
"Acox1",2696.39434129925,4744.05678090628,1999.65542899578,2327.22417432552,2360.42821082359,2509.1253784839,6496.19139856067,3905.14024454863
"Acox3",944.30128758478,887.779507344037,344.6837018,844.120520218687,679.972399870397,685.485557818706,15504.7580230249,1010.97673280199
"Acp1",1685.78510077419,1528.39222703284,1404.48899401854,1144.48094861661,662.911740420173,1390.94460304703,3044.11057173061,1519.42971212826
"Acp2",2215.93588091086,1445.33479106862,1171.11483860081,1833.62552824305,1117.76062996062,1625.56574521417,8804.49722827087,2684.90292402346
"Acp6",3129.31086975907,2857.489618766,2498.93747401232,1851.1895301886,1750.56060948975,2464.0899533233,8954.88807613834,3432.72639997695
"Acsbg1",1355.88234486713,2179.52489567914,1753.31019972683,4017.93688138323,231249.072154357,1763.698487,11119.5488599549,12324.7285848398
"Acsf2",134.854178821351,0.002462785,502.086861340543,10674.2060098363,52660.4769989933,764.2038516,108891.806589763,3802.11512406055
"Acsf3",2698.888938917,844.190070809746,2111.14346056372,467.577605715494,798.349710584137,2589.56704193476,4103.68607749701,1893.91030588003
"Acsl1",9397.5020701029,6797.64736504743,4483.81596503848,11877.1092265582,698.356731132308,5663.232063783,12082.0845749263,1671.84394541402
"Acsl3",5779.91050983673,6789.67173542281,2422.99693051711,3496.5146213175,30428.2092068886,3468.32872156656,4888.30769934341,5449.96021086411
"Acsl4",3151.23626033249,1260.90601717983,1280.03363551132,1848.88049466252,755.69718983234,2854.51468923795,7315.603002885,1524.42038606211
"Acsl5",2038.11831312385,552.17260713791,842.593149067989,923.230831886961,310.186680389,2730.24909599227,10597.5691446666,1738.45491344359
"Acsl6",12330.9965013968,2312.9346277219,4686.78974361237,4684.59592707237,34211.1162398947,7328.65961450285,5006.00222101304,5526.94436054556
"Acss1",1887.75309249528,824.749474611947,262.518563447961,1062.61425117138,17291.8439434017,1783.1650805529,44585.096211102,14929.8952956618
"Acss2",3736.69402090429,2859.74603106151,1229.52837228596,1190.36597049801,5717.23727927201,2531.20059915396,1867.89620177959,984.103994877314
"Acta2",26583.0867211294,0.067245575,0.101682664451364,4066081.11090718,75785.6967251946,3788.151726,0.324168892896006,0.381123896040253
"Actb",10474.7310310525,20458.6831866029,11061.6512327161,36811.0069310903,7823.91813506442,9613.57478083055,55341.2080258435,17950.2370874687
"Actbl2",12548.4579078779,6762.09847476963,10225.0324983724,54533.506657986,21831.5956595774,2233.83539817659,32597.8620122456,38325.15841
"Actl6a",833.8777484,1071.73646079123,591.820483701342,1164.42251964315,527.092482174236,891.193980154984,2882.24766915463,1049.658734
"Actl6b",1328.81295202478,166.899521480659,1863.93492431261,238.762013682929,43.5375413917898,1705.46372536691,272.913648237309,206.710023578158
"Actn1",4683.48172975724,2057.82005930399,15085.2445720907,3573.62407741472,652.413885322875,9659.91050691842,4407.39879871833,1213.16754474844
"Actn2",4044.71270055127,725.110049041405,32252.7598587951,5503.61697828531,83.6072429438105,2934.01330403141,2142.36986400546,552.234114679131
"Actn4",4597.07509664562,13005.6245173619,5616.30582220227,9853.04974871686,4117.52860414012,9894.97211147854,10094.1143006835,5493.59860438863
"Actr10",6612.51235807876,5640.36544110225,3871.13285431238,4234.48454993473,3019.86587792039,5229.25216860713,11157.6232300338,4900.28003091809
"Actr1a",14466.3474113561,16167.2763296292,7789.63146349448,9204.894921,7346.21771153848,10500.224851687,33746.727688884,10553.0071308153
"Actr1b",2911.57360346343,1113.29430697859,1607.5850002488,754.550684236831,645.387491834904,3100.91933874521,3956.91730449807,1129.35578645998
"Actr2",14451.7343659447,9835.40321149124,11478.9007794356,9461.27280692275,5031.39813245116,15401.7993592792,63380.5342055483,7610.41237439971
"Actr3",2695.43089228772,3292.26500434668,3602.60613230983,5355.1032043072,1856.60735516385,3136.57015115543,24520.2793273879,3912.55607238841
"Actr3b",3797.01603518762,1644.18235147946,7653.02346737104,1306.61468002125,4167.5364660726,6243.73564685804,13411.0530263927,2497.87217995787
"Actr5",44.3232186894592,33.76374893,33.7961225380602,27.2987171650411,18.0435707870736,29.4031336157432,92.9130743757039,27.8234795642975
"Acvr1b",119.806772920919,56.2465855748359,108.046584856841,56.8611829694948,34.8307017755471,142.617099900297,194.020463272018,112.022819619203
"Acy1",705.891920363789,8130.38202003577,7993.08915871825,1911.56471578869,4260.21841587865,1092.61753896012,7464.78675046989,1273.79394123692
"Acyp1",2338.27152220808,1717.53438511543,1324.94116,1351.91024044913,883.10181798963,2081.5492285414,3900.41994257922,812.256095550614
"Acyp2",1660.40276103979,3543.5363681728,1281.23274917481,1400.29785088934,1321.85801740655,1192.35700401508,1358.18227034364,1725.07387597073
"Adal",1199.38421813075,656.668457730733,694.003123637887,337.940011882714,444.320597,867.402577748813,1660.52169325153,1097.45589654277
"Adam10",3942.44982879788,6991.85066106136,1960.25417723755,6437.34647166872,2313.51100534701,3461.6917229132,21554.4126119083,5024.80650975063
"Adam11",2256.92073670721,821.994934413026,1216.49405469893,961.73479971309,1414.96381154868,3734.9923398793,1023.83635381579,2811.43772185122
"Adam15",71.8139323485009,36.5799440535138,43.1203201153122,43.4372019835895,19.6905622933874,52.8157286167988,187.193303489009,26.4094399015998
"Adam17",336.258171081906,600.954959489786,350.423047008987,495.499638089738,382.638542964335,295.271247856548,5034.16842646888,771.842885983865
"Adam22",13867.2405075674,5883.55921860425,9011.81722951111,2182.20803607969,1678.60224110469,10825.4213353955,5428.11981912838,7773.51008948939
"Adam23",5014.10782898489,1658.80533226886,7776.4505422561,1009.78548315057,3438.06592333874,4301.23267629136,2424.19849647458,2670.7030628148
"Adam9",186.843643724699,286.537321820895,116.775836036485,211.41181540576,124.036509379247,195.793422139009,430.420685991791,527.558635751183
"Adap1",5086.26487569555,11668.9846017946,2491.83063661406,1497.12078175869,1026.46871943762,6185.54232093748,9302.93091681257,1019.85200569706
"Adap2",0.71807864042467,2.43153631316412,3.6782333245232e-06,183.19228515406,2.31313703816888,0.689431090479169,3116.89367891589,29.797627527276
"Adar",3582.18912624799,806.498266445817,2628.77295008013,1298.29994467067,601.061954750873,3150.54546877062,4116.91572134413,1359.28230826965
"Adarb1",574.593668044148,61.3957285410239,438.284524508515,159.824243795967,55.7531383909353,467.980499896929,1088.3583779742,129.16028249513
"Adck1",759.291035133066,411.163511635718,630.789954868212,215.859258657531,471.075564901207,601.934759239631,1436.45789475347,377.748658338802
"Adck5",401.315100167484,73.83764616,380.854475668757,141.505187069174,146.407331606522,420.657778656636,716.9775116,279.402071602396
"Adcy1",1540.02629004684,342.920981354132,308.020245258755,484.755080021936,208.450830607784,1538.29579034896,877.353723262512,286.612474689934
"Adcy2",3242.30707133299,481.895241626088,453.130761731416,616.342345070807,2325.23796672388,4016.68514779691,1417.44101529867,608.960913510154
"Adcy3",1152.76821977643,232.002014097862,1140.89434034118,501.440135740371,355.15266580674,1059.45445766148,1096.95581573572,1086.04121424525
"Adcy5",2127.06965446773,5014.24196306727,27225.7067124532,3427.69817930489,991.12394602173,2100.04844756602,4560.461118,2246.80272925678
"Adcy6",74.0531455840203,23.903203019768,7.42024451842668,110.055603768806,26.6926080318826,85.732735148905,57.73566231,49.4891494993655
"Adcy8",1870.27419779719,157.83006333121,55.9572029550804,168.889648,348.216968937516,1318.82348391782,546.9943255,902.376633377105
"Adcy9",4252.43547616909,2652.134085,6546.49445108595,3513.31621115673,1848.23240799647,8398.7562128191,9459.93996731224,2704.82913106665
"Adcyap1r1",4601.29252571728,424.318577526557,892.339061424924,804.324702294867,3142.33420912034,1964.53364581987,837.124729963796,6456.64137645541
"Add1",5649.08656147347,17014.2214835694,5498.68412357449,7105.43740918009,6905.16989102171,5625.9746251645,15461.3724095357,9408.40773759634
"Add2",12369.7469202742,3087.615199174,27069.5050886496,4874.89358072956,1591.60277363533,25852.4700224268,6437.646453,5978.90643069206
"Add3",8276.682766,23115.2764793035,7382.40705770634,12406.0758149996,17884.8295663262,5788.23432065043,14811.8117833238,5814.71433679442
"Adgra1",630.757737083072,94.1693260149095,63.28770913,75.0313328281343,115.174660144059,568.715244733474,235.540593354269,212.963298033678
"Adgrb1",2490.69269729136,995.446234241164,4095.32198673841,751.518803539836,1574.94174524009,6172.24146165491,1550.66298871332,2857.36788013861
"Adgrb2",404.097102323402,271.505378475514,932.43462395931,248.935955269422,379.219220528227,1289.37370234478,582.334936450057,701.810602953435
"Adgrb3",2015.96298197868,305.936955478105,2175.51930434478,400.213758621394,667.884901626756,2099.40535320084,720.050098722903,873.364167706299
"Adgrg1",747.30198660156,623.921362010114,458.756921852148,973.940620313869,5839.65118423647,381.328106650893,7509.21175317908,3155.39957219873
"Adgrl1",1833.34912448592,467.963334597035,1853.51061180246,881.449808648603,1367.35822205093,2218.15798649392,1331.58162508963,1627.72405110927
"Adgrl2",486.474945541476,101.362923427483,871.062956529657,598.685250196861,153.264598848622,754.450958392874,790.016696505854,58.6331045986547
"Adgrl3",4855.79188587177,1059.62723236146,6043.02389959748,1523.68565978539,2731.96040010392,5226.31634736609,1736.2043769221,6860.80206018281
"Adh5",11357.737524824,14877.8206249907,6887.42113638599,8253.49560355548,7274.54945305198,7159.15482311549,29767.5846758224,14714.1232975038
"Adhfe1",319.247400020578,135.383253479991,122.032305770555,2282.18512070004,6541.13943962033,108.041603382213,98.3494459044641,506.346898528863
"Adi1",466.169806443328,2923.22818381806,717.076979394816,1555.67323357055,216.148024942441,732.020199749493,3747.49781126753,626.56746190796
"Adipor1",456.929408471784,483.442133349572,315.0268341,531.097071857389,247.8549946,395.923848646824,2858.11265135116,366.663405046495
"Adk",6384.15357757188,8851.85257622877,8937.12217941893,7740.81621,19726.1483790511,7116.04737480294,5767.79635498801,6097.070674
"Adnp",1975.27142289215,1612.54873918335,1197.6458264929,1081.57829563237,923.537820210649,1534.24963372443,5937.14772040349,2175.24452539308
"Ado",1505.86518198097,4575.85762898055,1220.79050717292,1141.25347678679,500.926094140291,1296.14488560162,5525.52530865706,2180.20974940649
"Adora1",19.1480488388149,98.3251684053909,59.321701352296,26.3751457811996,43.8715472353011,95.9662248333229,86.8678850261454,176.390177716123
"Adpgk",575.6129085,361.130150018999,265.076658664505,395.592696307353,318.718858769809,371.962400398105,1157.13886689188,583.579887346388
"Adprh",5443.27519320724,5184.18271880536,2943.96256165572,5661.062215471,3601.923896,3704.06009332283,11291.72785175,7576.07393494633
"Adprhl1",400.084714868921,137.562299345973,159.156774141658,0.006439496,0.002577947,193.159605198252,0.003849263,0.004525561
"Adra2a",182.772995732309,77.7159635503913,39.8417990577278,1113.18792109389,244.303047425795,187.731117740592,123.7377601,0.000175766
"Adsl",6365.09832220113,5496.895597,6246.92386699462,5563.60312244993,4213.224714,4818.67252412015,15889.6719728209,6796.49579355031
"Aebp1",89.3569286990711,480.964937131233,4.227329434,4501.02572652609,49.8950494346576,14.2314680599366,39.0014656354125,430.142083619557
"Afap1",124.946930429493,38.7522598497734,24.6298537124572,64.5184568496551,13.810042426246,8.89380871383266,30.7601437313766,51.642490326731
"Afdn",5167.56258695342,2911.51632757806,2712.39575708297,6870.56744610044,1125.13293252485,5595.76813615087,3180.84417581878,2141.85192616481
"Afg1l",2686.82228990923,1478.47656901496,2479.10192674708,1570.42725410721,2229.46107812191,2077.54623144724,6526.96104279407,2513.32409470645
"Afg3l1",100.190394969581,71.8777571656667,81.9467027253367,66.5253011607272,49.9411144812331,76.0274507604438,197.971479633072,76.7952159374068
"Afg3l2",18412.5544861392,7803.97713276079,11966.5374347927,9577.593231,6369.83442649553,15369.0588704161,27935.0576180485,10789.9187246073
"Aftph",1008.29048701888,841.951133910457,1117.94971407922,829.380635856515,306.412821821047,1064.3681614073,6104.65650264229,591.953754662888
"Agap1",989.183532510959,3780.969487296,1086.81456928203,575.648818501282,269.363990385604,866.429561762075,1548.65788896312,2572.46361594271
"Agap2",6226.16525582394,2159.81458456725,16506.2218789809,3809.36709142392,2776.10646818262,13150.6078293977,15783.3263209361,12173.6807752151
"Agap3",1610.42282599103,649.998400650419,1120.65892326751,440.413569734827,488.224918770417,1651.13197303994,1779.9114320519,1035.03884872305
"Agbl4",65.5766623545693,6.50186496955926,30.2945511047542,8.20469347271451,5.32196953568846,83.9875121838488,19.365519466603,20.3413932564441
"Agfg1",3593.60689564111,3126.83439955404,3286.62464289885,5572.97279716636,1306.6944401101,3969.13667981808,8937.38397758006,7372.50929930842
"Agfg2",1233.50677203768,544.879853430906,2033.61170760271,543.695032439106,866.490543748495,1906.6946227825,2372.59080420417,552.757408056015
"Agk",6654.26083235031,3647.02461619484,4895.2643426487,2885.01934101278,2704.96425071097,5768.05147724953,9403.30405435648,3284.17446691006
"Agl",13346.0719664585,8829.61906525225,3506.63340959833,8529.70991790454,38584.9632881841,6509.08815644079,27486.4237045275,20087.2352651576
"Ago1",3428.43246093618,2950.60694881987,2738.60831119194,887.383191313392,815.596076299959,2974.29511173309,8365.08970713663,2552.960375
"Ago2",2554.48112949547,1439.98445477131,3473.61167,2114.28238534882,2750.8524,2856.378859,5662.23618148338,2674.61776052871
